id_costo;id_sucursal;id_producto;fecha_costo;cantidad_comprada;total_costo
6364;6;12;26-04-2030;9;90.0
6365;1;11;21-09-2026;6;420.0
6366;5;5;03-06-2029;7;140.0
6367;5;11;25-02-2030;13;910.0
6368;1;11;03-09-2030;7;490.0
6369;4;6;01-09-2029;9;1620.0
6370;3;3;14-01-2030;5;1500.0
6371;6;7;05-08-2028;5;450.0
6372;5;7;18-02-2027;12;1080.0
6373;2;2;06-10-2026;5;2500.0
6374;1;6;23-02-2028;11;1980.0
6375;5;2;21-06-2027;9;4500.0
6376;2;12;15-03-2030;8;80.0
6377;6;9;24-11-2028;9;1350.0
6378;2;1;11-01-2027;7;5600.0
6379;3;10;07-11-2030;5;225.0
6380;2;3;12-06-2028;14;4200.0
6381;3;11;24-07-2026;7;490.0
6382;1;3;24-08-2027;10;3000.0
6383;2;7;07-04-2030;6;540.0
6384;3;5;29-06-2029;5;100.0
6385;2;1;23-06-2027;13;10400.0
6386;3;1;09-05-2029;11;8800.0
6387;5;5;16-08-2029;10;200.0
6388;4;11;25-06-2030;10;700.0
6389;2;9;08-09-2027;8;1200.0
6390;6;9;21-06-2026;13;1950.0
6391;6;9;20-04-2028;12;1800.0
6392;5;5;25-07-2029;11;220.0
6393;2;5;06-10-2030;12;240.0
6394;1;10;18-04-2030;12;540.0
6395;3;12;18-02-2028;6;60.0
6396;6;10;24-11-2030;6;270.0
6397;5;7;24-02-2029;10;900.0
6398;3;8;04-11-2029;9;360.0
6399;6;6;17-10-2026;7;1260.0
6400;4;1;20-08-2026;13;10400.0
6401;4;6;16-12-2030;7;1260.0
6402;2;11;02-02-2029;10;700.0
6403;6;8;03-08-2028;9;360.0
6404;1;2;09-04-2028;14;7000.0
6405;6;3;31-12-2026;11;3300.0
6406;5;4;25-06-2026;10;100.0
6407;1;4;04-04-2027;5;50.0
6408;4;5;15-04-2027;6;120.0
6409;1;4;02-06-2028;15;150.0
6410;4;4;23-09-2026;6;60.0
6411;3;5;08-12-2028;6;120.0
6412;6;11;09-05-2030;9;630.0
6413;3;1;22-06-2030;10;8000.0
6414;2;6;07-07-2026;9;1620.0
6415;4;8;28-01-2029;11;440.0
6416;3;10;10-07-2027;12;540.0
6417;3;6;02-06-2027;15;2700.0
6418;5;5;26-11-2026;5;100.0
6419;5;2;25-06-2026;13;6500.0
6420;4;6;30-06-2030;12;2160.0
6421;1;3;22-09-2028;15;4500.0
6422;1;2;15-07-2029;10;5000.0
6423;6;9;13-05-2030;8;1200.0
6424;4;1;25-10-2028;10;8000.0
6425;5;9;12-09-2027;9;1350.0
6426;6;1;09-06-2027;9;7200.0
6427;4;11;25-02-2026;10;700.0
6428;6;6;07-05-2027;14;2520.0
6429;5;8;27-04-2026;7;280.0
6430;6;2;14-11-2026;8;4000.0
6431;3;11;03-11-2028;9;630.0
6432;5;12;06-10-2028;13;130.0
6433;3;9;24-08-2026;10;1500.0
6434;4;4;03-08-2026;11;110.0
6435;3;11;06-01-2030;13;910.0
6436;1;9;10-10-2029;5;750.0
6437;1;10;31-10-2028;7;315.0
6438;5;10;10-12-2026;5;225.0
6439;4;7;05-03-2029;9;810.0
6440;2;7;28-04-2028;7;630.0
6441;5;2;27-07-2027;8;4000.0
6442;4;8;03-08-2029;5;200.0
6443;2;12;24-09-2026;9;90.0
6444;2;11;23-07-2027;9;630.0
6445;5;7;20-12-2026;7;630.0
6446;2;11;27-10-2027;10;700.0
6447;6;5;14-02-2029;13;260.0
6448;6;7;27-09-2027;15;1350.0
6449;5;12;20-03-2026;7;70.0
6450;3;2;12-05-2026;5;2500.0
6451;1;8;14-10-2030;7;280.0
6452;3;8;14-03-2026;10;400.0
6453;3;8;11-08-2027;7;280.0
6454;5;9;15-04-2027;14;2100.0
6455;2;6;10-04-2027;15;2700.0
6456;4;9;18-09-2030;15;2250.0
6457;3;11;16-06-2026;7;490.0
6458;5;11;15-05-2028;7;490.0
6459;3;1;28-01-2029;13;10400.0
6460;1;3;12-12-2028;15;4500.0
6461;4;8;07-11-2027;6;240.0
6462;1;1;31-05-2029;9;7200.0
6463;2;6;04-06-2030;13;2340.0
6464;1;4;04-05-2028;10;100.0
6465;3;4;15-10-2026;5;50.0
6466;6;8;29-12-2030;7;280.0
6467;3;3;08-04-2028;8;2400.0
6468;6;11;02-08-2028;9;630.0
6469;6;10;04-08-2029;11;495.0
6470;6;12;14-03-2028;7;70.0
6471;6;11;06-12-2028;13;910.0
6472;6;10;13-10-2030;5;225.0
6473;5;12;11-08-2027;7;70.0
6474;5;3;07-11-2029;6;1800.0
6475;5;1;19-03-2030;5;4000.0
6476;4;7;20-09-2029;6;540.0
6477;1;7;03-11-2029;8;720.0
6478;6;4;04-08-2030;7;70.0
6479;5;12;04-02-2030;15;150.0
6480;1;7;16-11-2026;5;450.0
6481;6;9;17-06-2026;10;1500.0
6482;5;8;24-03-2026;13;520.0
6483;5;8;02-09-2028;10;400.0
6484;4;10;28-11-2029;6;270.0
6485;1;4;18-08-2029;6;60.0
6486;1;7;01-12-2027;10;900.0
6487;5;1;13-07-2030;11;8800.0
6488;2;9;03-12-2027;6;900.0
6489;6;2;15-04-2030;9;4500.0
6490;3;5;20-03-2026;14;280.0
6491;5;10;30-11-2027;6;270.0
6492;4;5;21-07-2026;15;300.0
6493;4;1;22-09-2026;7;5600.0
6494;4;6;30-05-2026;8;1440.0
6495;6;3;16-03-2030;8;2400.0
6496;2;6;02-04-2027;12;2160.0
6497;5;2;27-03-2028;5;2500.0
6498;4;2;21-08-2030;15;7500.0
6499;3;2;03-05-2029;7;3500.0
6500;3;7;15-03-2030;11;990.0
6501;4;8;20-07-2028;8;320.0
6502;5;10;25-11-2029;9;405.0
6503;4;6;26-08-2030;10;1800.0
6504;2;1;29-06-2029;10;8000.0
6505;2;7;15-10-2027;10;900.0
6506;1;12;07-02-2027;10;100.0
6507;3;12;27-12-2029;6;60.0
6508;6;6;23-12-2026;10;1800.0
6509;4;10;12-10-2027;13;585.0
6510;4;4;17-07-2026;9;90.0
6511;1;8;13-09-2030;12;480.0
6512;5;7;28-01-2029;12;1080.0
6513;1;8;04-09-2029;15;600.0
6514;6;1;29-07-2026;14;11200.0
6515;6;3;23-12-2029;11;3300.0
6516;1;1;11-09-2029;13;10400.0
6517;4;8;31-01-2030;14;560.0
6518;5;2;22-04-2028;7;3500.0
6519;1;5;29-08-2028;13;260.0
6520;5;6;13-05-2029;8;1440.0
6521;5;8;14-06-2026;15;600.0
6522;4;9;10-01-2029;11;1650.0
6523;6;3;05-07-2029;13;3900.0
6524;1;9;18-03-2028;14;2100.0
6525;5;1;15-04-2030;8;6400.0
6526;6;9;15-12-2028;7;1050.0
6527;6;5;22-01-2027;7;140.0
6528;4;6;20-08-2030;14;2520.0
6529;3;3;14-12-2028;13;3900.0
6530;3;10;24-03-2026;11;495.0
6531;2;3;25-05-2028;11;3300.0
6532;4;1;16-08-2030;13;10400.0
6533;5;7;06-05-2026;13;1170.0
6534;6;1;20-07-2028;13;10400.0
6535;1;3;26-01-2027;14;4200.0
6536;1;9;12-07-2029;12;1800.0
6537;4;7;21-09-2026;12;1080.0
6538;4;4;06-09-2029;9;90.0
6539;1;10;08-01-2029;13;585.0
6540;4;2;02-10-2029;11;5500.0
6541;1;7;30-07-2029;15;1350.0
6542;2;6;17-05-2027;14;2520.0
6543;1;1;09-09-2030;13;10400.0
6544;4;2;21-04-2028;15;7500.0
6545;1;1;22-12-2030;14;11200.0
6546;6;4;22-06-2027;11;110.0
6547;1;1;22-04-2027;10;8000.0
6548;2;3;26-11-2028;8;2400.0
6549;4;2;26-01-2030;6;3000.0
6550;2;6;28-06-2029;14;2520.0
6551;2;11;06-07-2027;14;980.0
6552;4;12;13-05-2027;15;150.0
6553;4;5;12-08-2026;15;300.0
6554;1;10;06-03-2029;7;315.0
6555;5;6;31-03-2030;15;2700.0
6556;4;3;21-09-2026;5;1500.0
6557;5;12;29-04-2026;14;140.0
6558;1;9;28-10-2027;15;2250.0
6559;3;7;16-11-2030;11;990.0
6560;3;9;24-04-2030;9;1350.0
6561;6;5;30-10-2026;12;240.0
6562;5;8;17-08-2029;7;280.0
6563;2;1;29-10-2027;15;12000.0
6564;3;1;28-08-2029;9;7200.0
6565;5;5;02-12-2028;6;120.0
6566;4;11;04-10-2029;15;1050.0
6567;5;12;16-01-2027;15;150.0
6568;4;9;10-07-2030;13;1950.0
6569;3;3;29-06-2028;12;3600.0
6570;1;3;12-12-2026;12;3600.0
6571;1;11;27-07-2028;13;910.0
6572;4;7;29-08-2029;14;1260.0
6573;6;1;20-12-2026;13;10400.0
6574;1;11;04-06-2026;13;910.0
6575;6;2;19-09-2028;15;7500.0
6576;2;8;13-09-2029;9;360.0
6577;5;12;08-08-2027;11;110.0
6578;3;4;01-09-2030;8;80.0
6579;4;3;11-10-2028;5;1500.0
6580;2;8;03-06-2026;7;280.0
6581;4;1;05-10-2030;5;4000.0
6582;3;5;30-06-2030;13;260.0
6583;4;4;24-04-2029;14;140.0
6584;5;6;31-03-2029;10;1800.0
6585;6;1;04-09-2028;15;12000.0
6586;3;1;23-08-2030;11;8800.0
6587;6;3;06-03-2026;11;3300.0
6588;6;9;02-09-2027;11;1650.0
6589;2;10;06-09-2027;15;675.0
6590;3;1;07-08-2026;14;11200.0
6591;2;5;22-06-2026;14;280.0
6592;4;4;26-09-2028;8;80.0
6593;5;9;23-08-2027;5;750.0
6594;3;2;24-11-2028;10;5000.0
6595;5;6;07-11-2029;8;1440.0
6596;5;5;22-03-2030;14;280.0
6597;2;1;08-08-2030;5;4000.0
6598;2;12;20-11-2028;5;50.0
6599;6;4;17-05-2029;14;140.0
6600;2;7;08-08-2027;13;1170.0
6601;2;3;27-09-2027;13;3900.0
6602;4;12;02-07-2029;8;80.0
6603;6;3;04-03-2028;15;4500.0
6604;1;5;04-12-2028;5;100.0
6605;2;4;25-07-2027;14;140.0
6606;5;12;25-04-2028;6;60.0
6607;5;3;01-07-2029;6;1800.0
6608;4;10;14-11-2028;10;450.0
6609;5;8;06-05-2030;13;520.0
6610;2;4;01-06-2028;11;110.0
6611;2;9;11-03-2029;8;1200.0
6612;6;1;28-12-2028;6;4800.0
6613;3;9;19-10-2028;9;1350.0
6614;6;6;23-11-2026;5;900.0
6615;6;6;02-02-2029;7;1260.0
6616;1;4;28-05-2030;10;100.0
6617;1;6;25-09-2030;15;2700.0
6618;3;6;01-08-2030;6;1080.0
6619;1;2;13-07-2028;9;4500.0
6620;4;10;14-09-2029;14;630.0
6621;3;4;01-01-2030;9;90.0
6622;6;9;25-05-2030;9;1350.0
6623;1;11;26-04-2028;11;770.0
6624;2;10;09-10-2030;13;585.0
6625;6;3;10-06-2027;15;4500.0
6626;6;4;15-05-2029;13;130.0
6627;6;2;07-06-2027;9;4500.0
6628;1;4;30-07-2026;13;130.0
6629;3;10;01-08-2027;5;225.0
6630;5;7;28-03-2027;7;630.0
6631;5;5;21-07-2029;13;260.0
6632;4;3;12-04-2029;9;2700.0
6633;6;12;01-04-2027;6;60.0
6634;6;1;03-11-2029;9;7200.0
6635;6;11;02-11-2029;11;770.0
6636;5;1;04-07-2030;5;4000.0
6637;6;5;01-12-2028;9;180.0
6638;5;3;11-10-2030;14;4200.0
6639;3;2;15-10-2026;10;5000.0
6640;4;11;31-08-2026;5;350.0
6641;3;4;21-03-2030;9;90.0
6642;3;12;29-03-2030;10;100.0
6643;5;8;24-02-2028;8;320.0
6644;6;8;24-02-2030;6;240.0
6645;2;8;28-08-2029;10;400.0
6646;6;5;18-01-2030;12;240.0
6647;6;1;13-06-2028;12;9600.0
6648;6;12;06-08-2027;15;150.0
6649;2;4;18-05-2030;7;70.0
6650;6;12;10-10-2026;13;130.0
6651;6;1;01-04-2027;15;12000.0
6652;1;12;11-08-2030;9;90.0
6653;2;3;19-07-2026;10;3000.0
6654;6;5;04-05-2026;9;180.0
6655;3;4;01-01-2027;13;130.0
6656;3;6;04-08-2028;11;1980.0
6657;3;5;30-03-2030;6;120.0
6658;3;1;09-04-2029;9;7200.0
6659;5;12;15-01-2029;14;140.0
6660;4;1;24-05-2027;11;8800.0
6661;3;12;01-06-2029;10;100.0
6662;2;10;21-10-2028;10;450.0
6663;6;3;07-09-2027;12;3600.0
6664;2;10;02-09-2028;6;270.0
6665;1;6;23-08-2026;12;2160.0
6666;1;11;06-07-2029;9;630.0
6667;3;9;20-06-2028;9;1350.0
6668;4;6;11-01-2028;15;2700.0
6669;5;6;19-11-2029;13;2340.0
6670;6;4;02-11-2026;10;100.0
6671;1;7;26-04-2026;8;720.0
6672;2;8;10-03-2028;8;320.0
6673;2;9;12-08-2029;7;1050.0
6674;5;4;18-10-2029;10;100.0
6675;6;5;17-02-2029;15;300.0
6676;4;1;25-01-2029;12;9600.0
6677;3;6;12-09-2026;5;900.0
6678;3;9;28-03-2028;10;1500.0
6679;3;5;06-03-2026;5;100.0
6680;6;2;02-09-2030;12;6000.0
6681;5;4;02-01-2029;6;60.0
6682;2;9;09-06-2028;11;1650.0
6683;6;9;07-01-2030;6;900.0
6684;4;6;27-04-2030;11;1980.0
6685;4;2;24-11-2028;5;2500.0
6686;1;9;25-06-2027;15;2250.0
6687;3;10;18-06-2029;11;495.0
6688;5;12;14-07-2028;12;120.0
6689;5;5;30-09-2028;12;240.0
6690;2;4;30-03-2028;15;150.0
6691;1;12;28-02-2029;15;150.0
6692;2;1;18-05-2027;11;8800.0
6693;4;5;11-12-2028;9;180.0
6694;4;3;16-08-2029;14;4200.0
6695;3;2;20-08-2029;14;7000.0
6696;2;6;22-12-2028;6;1080.0
6697;1;7;19-10-2030;8;720.0
6698;3;9;26-07-2028;8;1200.0
6699;3;4;26-07-2030;9;90.0
6700;4;10;10-04-2027;12;540.0
6701;3;12;25-06-2027;5;50.0
6702;6;6;17-05-2027;5;900.0
6703;5;11;01-12-2028;15;1050.0
6704;2;6;27-01-2030;12;2160.0
6705;1;7;29-09-2030;14;1260.0
6706;6;9;13-03-2030;11;1650.0
6707;5;3;30-04-2028;12;3600.0
6708;5;1;05-02-2028;13;10400.0
6709;1;2;16-05-2029;6;3000.0
6710;1;7;23-08-2028;13;1170.0
6711;4;8;11-08-2029;13;520.0
6712;1;10;15-06-2028;5;225.0
6713;1;11;20-09-2027;8;560.0
6714;2;5;20-09-2029;15;300.0
6715;6;6;30-03-2027;8;1440.0
6716;6;2;30-09-2029;12;6000.0
6717;6;7;20-08-2026;11;990.0
6718;6;7;20-09-2028;12;1080.0
6719;3;8;12-11-2028;10;400.0
6720;6;12;31-07-2028;5;50.0
6721;1;1;21-10-2026;6;4800.0
6722;3;10;02-04-2028;7;315.0
6723;2;8;30-12-2027;6;240.0
6724;2;4;15-04-2029;13;130.0
6725;1;4;15-11-2030;9;90.0
6726;5;5;09-12-2026;6;120.0
6727;5;3;08-04-2027;13;3900.0
6728;3;4;14-09-2027;12;120.0
6729;5;12;03-11-2030;13;130.0
6730;2;9;11-05-2028;6;900.0
6731;5;2;23-08-2026;7;3500.0
6732;3;8;27-11-2026;15;600.0
6733;6;3;01-04-2026;12;3600.0
6734;2;6;27-01-2028;14;2520.0
6735;2;3;24-11-2026;8;2400.0
6736;3;6;06-09-2028;9;1620.0
6737;5;8;15-09-2028;8;320.0
6738;3;4;28-12-2030;14;140.0
6739;2;5;14-01-2029;6;120.0
6740;2;5;30-04-2028;9;180.0
6741;3;5;10-09-2027;13;260.0
6742;4;7;28-02-2028;5;450.0
6743;5;4;05-03-2028;12;120.0
6744;4;5;17-02-2029;11;220.0
6745;1;12;18-02-2030;6;60.0
6746;1;2;08-10-2028;7;3500.0
6747;3;6;27-01-2028;5;900.0
6748;2;8;23-06-2027;13;520.0
6749;5;4;27-10-2029;14;140.0
6750;4;9;17-02-2029;11;1650.0
6751;6;11;18-12-2027;13;910.0
6752;5;10;04-04-2028;12;540.0
6753;5;2;28-09-2030;11;5500.0
6754;3;8;07-03-2030;15;600.0
6755;5;6;01-02-2027;9;1620.0
6756;6;7;23-07-2029;12;1080.0
6757;4;4;16-07-2030;7;70.0
6758;4;10;01-02-2030;15;675.0
6759;1;10;12-08-2028;5;225.0
6760;1;2;19-05-2029;10;5000.0
6761;4;3;12-10-2030;6;1800.0
6762;1;7;20-11-2027;15;1350.0
6763;6;11;02-08-2027;14;980.0
6764;4;5;23-05-2030;9;180.0
6765;5;4;08-10-2026;15;150.0
6766;3;10;27-11-2026;12;540.0
6767;1;11;14-04-2028;11;770.0
6768;6;2;12-02-2028;13;6500.0
6769;6;1;24-05-2027;14;11200.0
6770;3;9;14-04-2027;12;1800.0
6771;5;1;20-10-2030;6;4800.0
6772;1;7;06-10-2029;5;450.0
6773;4;1;12-01-2027;11;8800.0
6774;1;1;05-11-2028;5;4000.0
6775;5;4;05-10-2026;6;60.0
6776;3;10;28-10-2027;15;675.0
6777;4;2;10-04-2027;12;6000.0
6778;5;9;14-05-2030;10;1500.0
6779;5;5;05-06-2027;12;240.0
6780;5;9;18-07-2030;7;1050.0
6781;1;5;16-09-2030;15;300.0
6782;6;9;03-06-2027;11;1650.0
6783;5;11;17-12-2029;5;350.0
6784;6;7;18-04-2028;9;810.0
6785;1;12;15-12-2030;14;140.0
6786;6;12;07-10-2028;12;120.0
6787;1;1;21-12-2029;13;10400.0
6788;6;5;21-10-2030;5;100.0
6789;6;9;11-05-2030;8;1200.0
6790;3;5;13-11-2030;12;240.0
6791;3;1;07-04-2026;15;12000.0
6792;4;3;08-12-2029;13;3900.0
6793;1;12;13-07-2027;15;150.0
6794;5;9;02-01-2028;11;1650.0
6795;2;1;18-09-2028;7;5600.0
6796;4;7;15-08-2027;8;720.0
6797;1;3;22-05-2029;12;3600.0
6798;1;6;21-08-2029;11;1980.0
6799;4;10;09-03-2026;7;315.0
6800;1;1;25-11-2027;6;4800.0
6801;1;11;18-06-2030;5;350.0
6802;3;3;22-06-2027;7;2100.0
6803;2;6;16-05-2027;10;1800.0
6804;4;2;22-08-2026;11;5500.0
6805;6;3;31-12-2029;9;2700.0
6806;1;5;28-06-2026;5;100.0
6807;1;3;28-03-2030;15;4500.0
6808;5;11;30-05-2026;7;490.0
6809;1;10;14-05-2026;11;495.0
6810;5;1;06-03-2027;8;6400.0
6811;4;10;25-10-2028;11;495.0
6812;5;10;10-01-2030;15;675.0
6813;3;12;22-07-2029;9;90.0
6814;6;8;15-06-2030;8;320.0
6815;4;8;12-02-2029;8;320.0
6816;5;11;17-10-2030;15;1050.0
6817;6;9;04-07-2026;11;1650.0
6818;6;1;30-09-2029;7;5600.0
6819;6;1;19-12-2028;6;4800.0
6820;2;12;14-07-2028;12;120.0
6821;2;10;20-03-2030;9;405.0
6822;5;11;06-10-2030;11;770.0
6823;2;12;07-12-2026;15;150.0
6824;4;10;06-07-2027;15;675.0
6825;6;2;08-03-2027;8;4000.0
6826;2;1;13-02-2027;11;8800.0
6827;1;2;08-02-2030;7;3500.0
6828;1;11;16-04-2027;8;560.0
6829;3;10;20-11-2029;7;315.0
6830;4;5;13-11-2028;10;200.0
6831;6;3;05-06-2027;13;3900.0
6832;2;3;31-07-2028;9;2700.0
6833;2;11;18-03-2029;9;630.0
6834;2;8;06-11-2026;6;240.0
6835;4;4;03-11-2029;8;80.0
6836;3;12;11-01-2028;15;150.0
6837;3;9;05-08-2030;5;750.0
6838;6;9;01-02-2027;13;1950.0
6839;2;8;16-06-2030;7;280.0
6840;2;3;13-05-2029;6;1800.0
6841;6;8;19-08-2028;5;200.0
6842;5;8;29-05-2030;13;520.0
6843;5;5;17-04-2026;14;280.0
6844;1;10;05-04-2028;12;540.0
6845;2;4;23-10-2027;8;80.0
6846;5;8;01-11-2029;8;320.0
6847;1;6;17-08-2030;5;900.0
6848;6;9;11-04-2029;7;1050.0
6849;6;2;20-02-2026;11;5500.0
6850;2;10;31-12-2028;5;225.0
6851;4;5;14-06-2026;9;180.0
6852;4;5;06-05-2028;12;240.0
6853;3;12;17-03-2029;7;70.0
6854;4;7;28-03-2028;11;990.0
6855;4;2;07-04-2027;8;4000.0
6856;1;6;17-11-2026;15;2700.0
6857;4;12;24-02-2029;5;50.0
6858;6;12;08-06-2029;7;70.0
6859;3;5;11-06-2027;13;260.0
6860;5;6;06-04-2029;5;900.0
6861;3;4;18-09-2027;12;120.0
6862;5;10;25-03-2030;5;225.0
6863;4;12;22-03-2030;5;50.0
6864;1;9;12-10-2027;13;1950.0
6865;5;7;23-12-2027;12;1080.0
6866;5;5;09-07-2027;5;100.0
6867;5;4;30-08-2027;6;60.0
6868;6;1;02-06-2028;5;4000.0
6869;4;2;04-10-2027;5;2500.0
6870;2;7;23-08-2030;9;810.0
6871;5;4;01-07-2026;12;120.0
6872;2;11;30-07-2026;7;490.0
6873;4;8;30-12-2030;9;360.0
6874;5;10;22-08-2029;10;450.0
6875;3;3;08-07-2026;10;3000.0
6876;5;6;23-09-2030;6;1080.0
6877;4;4;15-11-2027;12;120.0
6878;3;7;01-06-2026;13;1170.0
6879;1;12;25-12-2027;10;100.0
6880;2;9;04-04-2026;9;1350.0
6881;2;1;09-04-2029;13;10400.0
6882;3;4;07-02-2029;5;50.0
6883;3;9;27-03-2028;6;900.0
6884;1;10;28-03-2027;6;270.0
6885;3;8;01-12-2029;12;480.0
6886;5;1;28-11-2027;12;9600.0
6887;6;12;23-09-2027;7;70.0
6888;3;5;17-08-2026;11;220.0
6889;3;7;17-05-2030;5;450.0
6890;2;1;06-11-2026;15;12000.0
6891;5;6;23-07-2027;10;1800.0
6892;2;8;19-11-2026;9;360.0
6893;1;1;30-07-2028;13;10400.0
6894;6;9;07-10-2030;5;750.0
6895;2;9;30-09-2026;15;2250.0
6896;4;10;01-03-2028;10;450.0
6897;5;6;11-10-2030;13;2340.0
6898;2;9;03-05-2030;12;1800.0
6899;1;3;07-05-2028;7;2100.0
6900;3;1;02-07-2028;13;10400.0
6901;5;4;01-04-2030;11;110.0
6902;3;6;14-06-2026;14;2520.0
6903;1;1;10-07-2028;5;4000.0
6904;5;6;06-10-2026;5;900.0
6905;6;7;14-06-2030;5;450.0
6906;1;2;01-07-2029;6;3000.0
6907;1;8;06-03-2029;9;360.0
6908;1;6;04-07-2028;6;1080.0
6909;2;7;05-04-2027;7;630.0
6910;4;6;14-05-2026;13;2340.0
6911;3;4;23-11-2028;13;130.0
6912;5;4;31-03-2028;15;150.0
6913;1;9;03-08-2026;9;1350.0
6914;5;3;29-03-2028;9;2700.0
6915;6;12;11-09-2027;10;100.0
6916;2;9;20-10-2028;11;1650.0
6917;6;7;13-10-2030;10;900.0
6918;6;9;02-04-2027;6;900.0
6919;5;10;22-04-2027;9;405.0
6920;4;2;05-02-2027;7;3500.0
6921;3;8;24-11-2026;14;560.0
6922;6;4;13-05-2030;13;130.0
6923;5;6;06-02-2028;7;1260.0
6924;1;1;28-09-2029;9;7200.0
6925;3;10;10-03-2026;10;450.0
6926;4;9;30-03-2029;12;1800.0
6927;6;1;04-07-2029;7;5600.0
6928;2;3;25-03-2027;5;1500.0
6929;6;12;06-04-2028;8;80.0
6930;6;5;18-05-2028;5;100.0
6931;6;11;11-06-2029;11;770.0
6932;5;4;11-09-2029;15;150.0
6933;5;8;22-04-2030;13;520.0
6934;3;6;15-03-2026;6;1080.0
6935;6;1;27-09-2027;8;6400.0
6936;1;8;08-07-2030;14;560.0
6937;5;4;08-01-2029;12;120.0
6938;5;6;15-04-2026;13;2340.0
6939;5;1;01-05-2030;15;12000.0
6940;2;9;04-10-2029;10;1500.0
6941;3;3;07-01-2030;6;1800.0
6942;4;6;04-06-2026;13;2340.0
6943;3;6;18-09-2030;9;1620.0
6944;4;9;24-12-2030;13;1950.0
6945;6;6;07-02-2028;8;1440.0
6946;3;4;19-04-2029;13;130.0
6947;4;9;08-11-2030;8;1200.0
6948;4;2;05-12-2028;6;3000.0
6949;2;7;22-05-2027;8;720.0
6950;2;10;04-04-2030;13;585.0
6951;1;10;11-04-2030;6;270.0
6952;4;10;29-04-2029;7;315.0
6953;6;7;04-08-2030;8;720.0
6954;1;7;03-09-2028;10;900.0
6955;1;8;27-04-2027;10;400.0
6956;6;4;23-03-2027;10;100.0
6957;6;1;26-02-2027;13;10400.0
6958;3;7;13-06-2028;12;1080.0
6959;3;1;04-12-2027;15;12000.0
6960;6;1;15-10-2026;9;7200.0
6961;3;11;24-10-2030;15;1050.0
6962;5;6;07-03-2027;9;1620.0
6963;4;8;13-07-2028;11;440.0
6964;2;8;24-06-2028;11;440.0
6965;3;11;09-06-2028;6;420.0
6966;5;3;18-08-2027;10;3000.0
6967;5;11;22-06-2027;10;700.0
6968;5;7;23-02-2029;8;720.0
6969;5;9;24-10-2030;9;1350.0
6970;2;7;12-07-2026;10;900.0
6971;5;6;18-09-2026;15;2700.0
6972;1;1;14-09-2028;6;4800.0
6973;1;1;04-10-2027;5;4000.0
6974;3;10;27-05-2028;10;450.0
6975;3;4;05-05-2026;5;50.0
6976;1;6;05-04-2028;12;2160.0
6977;6;7;02-04-2026;6;540.0
6978;6;11;21-03-2027;11;770.0
6979;2;12;19-01-2029;10;100.0
6980;4;10;11-05-2029;7;315.0
6981;5;10;16-12-2029;13;585.0
6982;2;5;19-05-2030;12;240.0
6983;5;5;13-02-2027;12;240.0
6984;1;9;16-04-2029;8;1200.0
6985;2;9;19-06-2030;8;1200.0
6986;1;6;07-01-2030;10;1800.0
6987;6;5;08-11-2028;7;140.0
6988;4;6;28-09-2027;7;1260.0
6989;3;7;04-12-2030;9;810.0
6990;1;12;23-04-2026;11;110.0
6991;6;4;16-11-2028;14;140.0
6992;6;5;26-05-2028;13;260.0
6993;6;9;20-04-2028;8;1200.0
6994;3;8;20-08-2026;5;200.0
6995;5;1;11-04-2026;15;12000.0
6996;2;11;06-04-2028;10;700.0
6997;1;1;24-07-2026;15;12000.0
6998;3;2;30-05-2027;13;6500.0
6999;4;10;27-11-2026;7;315.0
7000;6;10;16-03-2030;6;270.0
7001;5;1;20-09-2030;14;11200.0
7002;1;12;29-01-2030;9;90.0
7003;3;9;23-03-2027;12;1800.0
7004;1;5;23-07-2026;14;280.0
7005;2;9;18-01-2029;14;2100.0
7006;1;5;19-12-2026;5;100.0
7007;5;11;10-11-2029;15;1050.0
7008;6;3;05-11-2026;7;2100.0
7009;3;12;10-10-2026;11;110.0
7010;5;1;20-06-2029;5;4000.0
7011;4;4;11-09-2030;15;150.0
7012;3;11;28-01-2029;6;420.0
7013;4;8;03-11-2029;7;280.0
7014;1;4;03-09-2027;12;120.0
7015;2;4;18-04-2026;10;100.0
7016;2;9;05-07-2027;9;1350.0
7017;2;11;16-07-2026;12;840.0
7018;4;7;20-11-2029;12;1080.0
7019;4;3;14-11-2026;14;4200.0
7020;1;8;21-09-2030;15;600.0
7021;1;5;21-07-2030;11;220.0
7022;2;11;09-05-2026;12;840.0
7023;5;5;02-05-2028;8;160.0
7024;2;11;18-08-2030;9;630.0
7025;5;10;24-02-2027;15;675.0
7026;1;8;18-01-2027;7;280.0
7027;6;9;30-07-2027;11;1650.0
7028;1;4;07-04-2030;7;70.0
7029;6;8;11-01-2027;12;480.0
7030;6;8;06-03-2027;12;480.0
7031;6;9;04-06-2026;13;1950.0
7032;1;1;31-07-2028;15;12000.0
7033;4;7;10-01-2029;5;450.0
7034;4;8;07-08-2026;9;360.0
7035;2;1;14-03-2027;7;5600.0
7036;3;10;15-10-2026;14;630.0
7037;4;5;10-07-2030;5;100.0
7038;6;12;10-02-2030;15;150.0
7039;3;2;28-06-2028;9;4500.0
7040;1;2;16-09-2028;8;4000.0
7041;6;7;01-07-2030;5;450.0
7042;2;7;24-12-2029;14;1260.0
7043;4;1;20-10-2026;15;12000.0
7044;6;8;10-08-2030;10;400.0
7045;4;7;11-01-2028;15;1350.0
